#	MJD	f0	f1	asini_i	pb_i	e_i	om_i	t0_i	asini_o	pb_o	e_o	om_o	t0_o	z_i	vz_i
56171	365.95327414754996	-6.5526221589599981e-15	1.2175457726095514518	1.6294342201880358961	0.00069265609638518090479	95.874124125197238311	56171.772708560175499	74.672255611663829	327.25486604614292	0.03529322949342794	95.702675087229167	56317.228996186372	-70.733682027348230709	0.56859456112924954159
56172	365.95327414754996	-6.5526221589599981e-15	1.2175413170050996683	1.6294252656199325431	0.00070876359668275369702	95.997771655955565537	56171.773267539437189	74.672278031011658	327.25501356263953	0.035293416751851416	95.700338221860463	56317.226785447878	-70.153304981419584554	0.59212967997709913285
56173	365.95327414754996	-6.5526221589599981e-15	1.2175309789610304995	1.6294045019729968218	0.00069509945388791873743	97.200771120322663678	56173.408131847090701	74.672325757346556	327.255327419195	0.035293116891419486	95.698620670029513	56317.225267653805	-69.549484272951441595	0.61548128277691917752
56174	365.95327414754996	-6.5526221589599981e-15	1.2175314675484415044	1.6294054762683140418	0.00070316128082088610551	95.304189078034623035	56173.399555955873094	74.67232451472411	327.25531935489778	0.035293311576276319	95.697907390307122	56317.224564634344	-68.922406592563053643	0.63864194170153590514
56175	365.95327414754996	-6.5526221589599981e-15	1.2175420039767807727	1.6294266217245541785	0.00070516224069316705257	96.892677371943164807	56175.036163372228842	74.672279154231049	327.25502130954413	0.035294257463251502	95.696876337257606	56317.22339665969	-68.272265815550424846	0.6616055374864292479
56176	365.95327414754996	-6.5526221589599981e-15	1.217545553128951269	1.6294337373148269321	0.00069121912359371406259	96.207091180308696762	56176.662492692149421	74.672266062697346	327.2549354101933	0.03529501315437128	95.694848874026619	56317.221361974705	-67.599262902719164041	0.68436522414016930321
56177	365.95327414754996	-6.5526221589599981e-15	1.2175359758768707133	1.6294144997869022484	0.00070739873761325193263	95.830361646392836855	56176.66078807088935	74.672311652031979	327.25523523926842	0.035294951415305649	95.692674360170614	56317.219386353587	-66.903606031921752179	0.70691299015023421708
56178	365.95327414754996	-6.5526221589599981e-15	1.2175293715138063823	1.629401232343416732	0.00069447896674011993084	97.438107943532544453	56178.297480663929672	74.672342541525595	327.25543841685447	0.035294842095841217	95.691479511249597	56317.218320984532	-66.185510795045427668	0.72924091315185019652
56179	365.95327414754996	-6.5526221589599981e-15	1.2175364110820137386	1.6294153576746499999	0.00069978375385950369668	95.614175236367745882	56178.289230807287822	74.672312361837172	327.25524015455341	0.03529549192120153	95.690903594660767	56317.217648912498	-65.445199929527964555	0.7513423116715342573
56180	365.95327414754996	-6.5526221589599981e-15	1.217545355335144604	1.6294333044574080714	0.00070676318587363664408	96.882589555527235274	56179.924394678345699	74.672275236983666	327.25499627963319	0.035296548309166537	95.689475682253473	56317.216113086906	-64.682903147100572892	0.7732111526291108483
56181	365.95327414754996	-6.5526221589599981e-15	1.2175417739992963741	1.629426103314467414	0.00069068858122821331011	96.616910721253141524	56181.552621867710304	74.672294776599443	327.2551248956301	0.035297031454650518	95.687215837251856	56317.213957278116	-63.898857191748507693	0.79484011348144847637
56182	365.95327414754996	-6.5526221589599981e-15	1.217531272254361281	1.6294050104019136966	0.00070666662061815692028	95.698908514737801759	56181.548471243218177	74.672344344705508	327.25545086864304	0.03529688653372854	95.685451657330319	56317.212395487171	-63.093305961666984929	0.81622110296961919028
56183	365.95327414754996	-6.5526221589599981e-15	1.2175314645246298665	1.6294053881184988347	0.00069466235903702963403	97.496145216566095913	56183.186019399595065	74.672344744709861	327.25545362856724	0.035297155016284283	95.684731221132225	56317.21168660331	-62.266500573040218285	0.83734693306569081257
56184	365.95327414754996	-6.5526221589599981e-15	1.2175420421454472855	1.6294266148784073675	0.00069530051287555623995	95.899191692465651476	56184.808218720983476	74.672299541099548	327.25515663644757	0.0352981699629231	95.684034147299883	56317.210835990598	-61.418699039714813176	0.85821148023654702386
56185	365.95327414754996	-6.5526221589599981e-15	1.2175453216613286638	1.6294331874485507318	0.00070688447268383563252	96.849237737700109165	56184.812521089851074	74.672288944651726	327.25508716491424	0.03529911469371879	95.682180590826647	56317.208965977377	-60.55016617341872209	0.87880847368321347748
56186	365.95327414754996	-6.5526221589599981e-15	1.2175361642252294162	1.6294147917693717468	0.00068984154502564696199	97.081306810859295468	56186.442996947166698	74.672333706857472	327.2553815734035	0.035299327674677021	95.679960396816256	56317.206932357127	-59.661173759771184935	0.89913024399445529421
56187	365.95327414754996	-6.5526221589599981e-15	1.2175293238794972002	1.6294010505368248231	0.00070586798526163031699	95.709486808829410211	56186.436795875904345	74.672366461411031	327.25559701116572	0.035299313349036174	95.678760481211313	56317.205863968251	-58.752000598772650103	0.91916903626994430352
56188	365.95327414754996	-6.5526221589599981e-15	1.2175362951644982112	1.6294150372006448525	0.00069632037395590545271	97.474255638732387158	56188.074197076066508	74.672336843553467	327.25540246691907	0.035300030609189202	95.678316696090874	56317.205315284802	-57.82293243004708955	0.93891846706902352498
56189	365.95327414754996	-6.5526221589599981e-15	1.2175458151606382316	1.6294341389273345229	0.00069121710695335384202	96.136894435288393929	56189.697575371106328	74.672297602747946	327.25514469819939	0.035301226047932691	95.677270881816327	56317.204131921739	-56.87426164296066488	0.95837265592546504335
56190	365.95327414754996	-6.5526221589599981e-15	1.2175419026983910421	1.6294262726152681693	0.00070602889029739410191	96.721663631739749616	56189.700221972344902	74.672320073171818	327.2552925858497	0.035301916883115098	95.67512678509658	56317.202084379023	-55.906287273390336913	0.9775249378648517994
56191	365.95327414754996	-6.5526221589599981e-15	1.2175312719652971265	1.6294049204085108158	0.00068814878843970774981	97.480217142609931882	56191.333076170331946	74.672371121595759	327.25562829551677	0.035301987701545703	95.673254290464669	56317.200412138707	-54.919315222623904169	0.99636761770230244885
56192	365.95327414754996	-6.5526221589599981e-15	1.2175310953050608712	1.6294045576820132436	0.0007036095587795745121	95.866640412236488224	56191.325781455686961	74.672373675955356	327.25564521307211	0.035302287885070852	95.672621974563242	56317.199791762745	-53.913658173295887169	1.0148936115056996232
56193	365.95327414754996	-6.5526221589599981e-15	1.2175417350853336049	1.6294259080217327944	0.00069869500010744910375	97.476228105524747369	56192.962482876575585	74.672328582146761	327.25534896185098	0.035303388354485828	95.67216294184297	56317.199162027122	-52.889635416862845713	1.0330972034997365406
56194	365.95327414754996	-6.5526221589599981e-15	1.2175459859894510491	1.6294344306012975753	0.00068837571182436138911	96.404391606378296319	56194.587063916324936	74.672314323233195	327.25525541925356	0.035304552498637655	95.67065648497811	56317.197600912048	-51.847572660861388844	1.0509724566040221776
56195	365.95327414754996	-6.5526221589599981e-15	1.2175365525819242362	1.6294154817246155543	0.00070533286502587974442	96.521967375325980996	56194.587597345434791	74.672361760411889	327.25556739826021	0.03530496994770535	95.668494894883864	56317.195619418926	-50.787802102725936284	1.0685123775978392492
56196	365.95327414754996	-6.5526221589599981e-15	1.2175292828002182556	1.6294008783942203032	0.00068647158932259475404	97.707794947789430966	56196.222381277562949	74.672397037724139	327.25579941878999	0.035305098227560061	95.667211882253781	56317.194469965027	-49.710662608493574481	1.0857096367409117938
56197	365.95327414754996	-6.5526221589599981e-15	1.2175359154573703205	1.6294141856487503982	0.00069930277332986237333	96.070932084544102179	56196.214977956202478	74.672369177291955	327.25561641977885	0.035305807268824103	95.666985252794035	56317.19413257717	-48.616499504398676526	1.1025579758293916361
56198	365.95327414754996	-6.5526221589599981e-15	1.2175454258543607058	1.6294332677595342148	0.00070037892604365337177	97.507312832718030418	56197.850900617043653	74.672330660066365	327.25536341294929	0.035307121411849961	95.66622492269245	56317.193213431907	-47.505664372251509644	1.1190520858139110833
56199	365.95327414754996	-6.5526221589599981e-15	1.2175424498750470185	1.629427282265273205	0.00068619732931070092908	96.770325164842207262	56199.476995496829048	74.672349879404635	327.2554899200336	0.03530808878135628	95.6643225686189	56317.191370190551	-46.378514983175911156	1.1351858114115726023
56200	365.95327414754996	-6.5526221589599981e-15	1.2175315892576280782	1.6294054702129465541	0.00070516281160718691326	96.360864125818200647	56199.47514743324767	74.672403223998884	327.25584069722197	0.035308329773757981	95.662475007856486	56317.189717874724	-45.235415396059545014	1.1509520921254949474
56201	365.95327414754996	-6.5526221589599981e-15	1.2175310519395756193	1.6294043836677241775	0.00068618697738111593531	97.775665342032984581	56201.11096471730697	74.672407644782524	327.25586987994268	0.035308709683971679	95.661861924388262	56317.189114514862	-44.076736033207810112	1.1663442945158317422
56202	365.95327414754996	-6.5526221589599981e-15	1.2175417038012923758	1.6294257590993129864	0.00069387286761881628483	96.224576284922236413	56202.733370153556812	74.672362584284301	327.25557383442509	0.035309807914589778	95.661753318551575	56317.188816541158	-42.902853387160602164	1.1813569437433490715
56203	365.95327414754996	-6.5526221589599981e-15	1.2175457718488509876	1.6294339155199933521	0.00070073959102278467709	97.485361994941255141	56202.739079070718073	74.672350169810983	327.25549240136371	0.035311129280136064	95.660523388637543	56317.18751013805	-41.714149847364465695	1.1959848690586290698
56204	365.95327414754996	-6.5526221589599981e-15	1.2175368036652493018	1.6294159021264990059	0.00068356263278919707902	97.192398315908429082	56204.36718013628369	74.672396620153194	327.25579787132364	0.035311833206952213	95.658472235361984	56317.185611415014	-40.511013746236709698	1.2102217328808263372
56205	365.95327414754996	-6.5526221589599981e-15	1.2175292283256086135	1.6294006873851158368	0.00070452569172654820991	96.330784141481376401	56204.363289074626724	74.672434231460414	327.2560452022509	0.035312065834954803	95.657219557867236	56317.184490005056	-39.293839419320578499	1.2240607720662768247
56206	365.95327414754996	-6.5526221589599981e-15	1.2175357739797161241	1.629413820502900704	0.00068770140655601132877	97.794701516460664253	56205.999327662561985	74.672406774470588	327.25586484706639	0.035312817795059487	95.65714971741771	56317.184297281594	-38.063027152870515222	1.2374962338006751096
56207	365.95327414754996	-6.5526221589599981e-15	1.2175458658287563112	1.6294340714886148888	0.00068888035680003957281	96.333932216808314489	56207.622146385223658	74.672365762861133	327.25559541989224	0.035314185563518175	95.656835732607917	56317.183789139162	-36.818982866509027713	1.2505232455549391434
56208	365.95327414754996	-6.5526221589599981e-15	1.2175425979390181201	1.6294275022243755463	0.00070044578122990949962	97.346750419448087141	56207.626730844968385	74.672387587116091	327.25573901466305	0.035315342386205047	95.655164422982168	56317.182156031937	-35.562118010617547237	1.2631366031563102522
56209	365.95327414754996	-6.5526221589599981e-15	1.2175315949754420257	1.6294054063785711079	0.00068029914384467273043	97.541682836446493059	56209.257035741887094	74.67244259334494	327.25610068419343	0.035315828864456257	95.653328214844251	56317.180500372888	-34.292849676220883124	1.2753300024880211255
56210	365.95327414754996	-6.5526221589599981e-15	1.2175306163170952369	1.62940343595572924	0.00070200559443521772	96.411713998591177292	56209.25193038710394	74.672449569510604	327.25614663022446	0.03531623089822316	95.652799942491242	56317.179981377391	-33.011600566488220596	1.2870973329335940043
56211	365.95327414754996	-6.5526221589599981e-15	1.2175413835186238735	1.629425044136508244	0.00068998465340886105362	97.853984559839818198	56210.887872889746941	74.672403996671932	327.25584719834626	0.03531736642453738	95.652971205083745	56317.179940719136	-31.71879883095074636	1.2984337426433784253
56212	365.95327414754996	-6.5526221589599981e-15	1.2175464835687090417	1.6294352748300513321	0.00068497709927320133942	96.494578331644055492	56212.511152241562478	74.672387293472923	327.25573753704998	0.035318827722919659	95.652210056420984	56317.179054069005	-30.414877782814531287	1.3093347405130237413
56213	365.95327414754996	-6.5526221589599981e-15	1.217537227245523438	1.6294166861621863621	0.00070055127207045355301	97.131824507984808714	56212.51403849551955	74.672436445851758	327.25606071861677	0.035319732313195643	95.650330774577654	56317.177308030892	-29.100275873136530714	1.3197950735302366528
56214	365.95327414754996	-6.5526221589599981e-15	1.2175291427586186452	1.6294004514435207495	0.0006775752883410860713	97.727479608471668114	56214.146152483109251	74.672477031232759	327.25632756542416	0.035320134114333948	95.64906661725	56317.176169105223	-27.775436800427202364	1.329808791679833688
56215	365.95327414754996	-6.5526221589599981e-15	1.2175352723720002041	1.6294127517066336618	0.00069725637412193035033	96.493918974852294357	56215.769987354119905	74.672451603827653	327.2561605134315	0.03532083798416439	95.649186209468297	56317.176161764648	-26.440809370507319716	1.3393706933099188775
56216	365.95327414754996	-6.5526221589599981e-15	1.217545462491480592	1.6294332022509587096	0.00069161456339452334795	97.931911181184710544	56215.776502853081972	74.672410383575411	327.25588967931282	0.035322265311308519	95.649227421138875	56317.175978925254	-25.096847260095167368	1.3484767249992697147
56217	365.95327414754996	-6.5526221589599981e-15	1.2175432320904247146	1.6294287190556796653	0.00068142830008048557806	96.76915153380769373	56217.400671554121931	74.672428246882276	327.256007188517	0.035323644062278725	95.64796302980227	56317.174699783558	-23.744008807978702676	1.3571226121392614417
56218	365.95327414754996	-6.5526221589599981e-15	1.2175319519392658185	1.6294060702666014078	0.0007011176379024658886	96.956322516536630342	56217.401524825147266	74.67248583299164	327.25638576124197	0.035324307331677816	95.646243551354317	56317.173145489302	-22.382757041985028527	1.3653031978226003654
56219	365.95327414754996	-6.5526221589599981e-15	1.2175305075405776769	1.6294031671430262645	0.00067675635023177648481	97.78670939155791654	56219.034697266889332	74.672495106445155	327.25644677210283	0.035324792726666741	95.645765488538032	56317.172670705258	-21.013559729054980861	1.3730132191221353095
56220	365.95327414754996	-6.5526221589599981e-15	1.2175412216130981875	1.6294246715575178141	0.0006914418917610912714	96.495320271289899305	56220.658276532836243	74.67244959762057	327.25614771519633	0.03532585144365355	95.646264954962035	56317.172941792749	-19.636889130360638491	1.3802485025282988964
56221	365.95327414754996	-6.5526221589599981e-15	1.2175462544498597442	1.629434770784423789	0.0006921621789523143898	97.932636225584255837	56220.664784484648557	74.672433792231786	327.25604390131213	0.035327412841343539	95.645879642425186	56317.172397282622	-18.25322174719032522	1.3870056368684583484
56222	365.95327414754996	-6.5526221589599981e-15	1.2175375509284102114	1.6294172956081404243	0.00067725070898231457451	97.098721090652225924	56222.290438856407555	74.67248146145721	327.25635727711057	0.035328582965499643	95.644286766759649	56317.17089236519	-16.863038197711314233	1.3932805159435042128
56223	365.95327414754996	-6.5526221589599981e-15	1.2175290914005936408	1.6294003114341205893	0.00070090080412309118762	96.894581320955944413	56222.289524537751205	74.672524809591707	327.25664222997824	0.03532909745790274	95.643103521516935	56317.169825658231	-15.466823254327243373	1.3990683427742749255
56224	365.95327414754996	-6.5526221589599981e-15	1.2175350687519703202	1.6294123086752724629	0.00067797159711248927949	97.838588692827060125	56223.923209095331057	74.672499839743892	327.25647814415612	0.035329814626179332	95.643390840711149	56317.169972453346	-14.065065795028341069	1.4043648145856118522
56225	365.95327414754996	-6.5526221589599981e-15	1.2175458257274201786	1.6294339008415202874	0.00068610561266890254974	96.450955236109049251	56225.5463576504225	74.672455764061979	327.25618848393094	0.035331193178411928	95.643896237431719	56317.17021784345	-12.658258483005604425	1.4091667794491007483
56226	365.95327414754996	-6.5526221589599981e-15	1.2175433840465350996	1.6294289978049786326	0.00069244504142483478937	97.801289366947598704	56225.552470107575537	74.672475530551026	327.25631843589701	0.035332715596988813	95.642985013264166	56317.169256825218	-11.246897541790864198	1.4134713257655785191
56227	365.95327414754996	-6.5526221589599981e-15	1.2175319745549879838	1.6294060931595596685	0.00067263269753735529145	97.352525958410521791	56227.179863555729341	74.672534751558374	327.25670769666118	0.035333630880023795	95.641426253945738	56317.167832627565	-9.8314827034115422405	1.4172745999692553666
56228	365.95327414754996	-6.5526221589599981e-15	1.2175299962304161021	1.6294021214986027596	0.00069851584931885277364	96.901413855718727508	56228.807233664261833	74.672547080736834	327.25678874066909	0.035334135331838462	95.641031049666168	56317.167438975019	-8.4125172092827616415	1.4205724840993743638
56229	365.95327414754996	-6.5526221589599981e-15	1.2175408449455429263	1.6294238995685658655	0.00067996476873767642779	97.953445851035338007	56228.812006011675447	74.672500537700515	327.2564828331262	0.035335170161972962	95.641825486768084	56317.167980585415	-6.9905076501894299586	1.4233618141055372939
56230	365.95327414754996	-6.5526221589599981e-15	1.2175469771763642531	1.6294362102009261319	0.00068166487007296744375	96.472400618716285518	56230.434734539812144	74.672479633420565	327.25634543639268	0.035336759352701669	95.641989916259192	56317.167930464428	-5.5659636103502553089	1.4256403688490380433
56231	365.95327414754996	-6.5526221589599981e-15	1.2175380157979725343	1.6294182218730457432	0.0006934036308097826212	97.594317745496851846	56230.439815141305019	74.672529653542668	327.25667419484171	0.03533810050938635	95.640698667623695	56317.166693270367	-4.1393975025968857669	1.4274056553073779251
56232	365.95327414754996	-6.5526221589599981e-15	1.2175289634905988261	1.6294000513409670071	0.00066900570138945777278	97.461537286500868081	56232.068633751844132	74.672576427619219	327.25698161013719	0.035338799435044005	95.639600205414908	56317.165694414398	-2.7113245550344142209	1.4286542681652420652
56233	365.95327414754996	-6.5526221589599981e-15	1.2175344092832899188	1.6294109849208136537	0.00069386860496165943978	96.859193666147834434	56233.695324133274532	74.672553969231643	327.25683397753096	0.03533943865566691	95.640028582161918	56317.165982045837	-1.2822627356280695295	1.4293830810718403246
56234	365.95327414754996	-6.5526221589599981e-15	1.2175453638694073893	1.6294329780231144915	0.00068136406734789176905	98.082171775320289686	56233.7008661599127	74.672508666501372	327.25653618549194	0.035340794565778481	95.640928001348996	56317.16658692804	0.14726750659860717053	1.4295901497988227799
56235	365.95327414754996	-6.5526221589599981e-15	1.2175440967877303465	1.6294304377350563483	0.00067723251458575720307	96.615222022464061338	56235.323658918089212	74.672523387800524	327.25663290236685	0.035342440214999167	95.640566668613872	56317.16610984609	1.5767435924717893529	1.4292740579901736627
56236	365.95327414754996	-6.5526221589599981e-15	1.2175323968106759498	1.6294069540503663908	0.00069480397654670750056	97.427431837261676828	56235.327342127950047	74.672585163002339	327.25703888805805	0.035343519442609397	95.639239204140395	56317.164888393141	3.005640907123732765	1.4284327386048353559
56237	365.95327414754996	-6.5526221589599981e-15	1.2175298118030713184	1.6294017680576968093	0.00066766812767555677823	97.48959332405158535	56236.957038114341024	74.672600418428814	327.25713911051815	0.035344108474765962	95.63893111673363	56317.164571357913	4.4334328173196716452	1.4270635029017390522
56238	365.95327414754996	-6.5526221589599981e-15	1.217540494554664377	1.6294232167974524206	0.00068831381470046313933	96.703547934521964277	56238.582902818841227	74.672554211874299	327.25683535357956	0.035344997579124224	95.639985383354542	56317.165363390486	5.8595908489885512606	1.4251644753145806729
56239	365.95327414754996	-6.5526221589599981e-15	1.2175466941001502739	1.6294356673956010541	0.00068197257691786440583	98.117442235677104566	56238.589304698835758	74.672532979840966	327.25669572689412	0.035346597321076804	95.640598455770203	56317.165719729535	7.2835850126357216164	1.422734926345195363
56240	365.95327414754996	-6.5526221589599981e-15	1.2175384272190041331	1.6294190779082749382	0.00067197568146062506604	96.80750427922074474	56240.212806363555892	74.672580558287422	327.25700836493701	0.035348136949597583	95.63977146819002	56317.164883721845	8.7048841146421207151	1.4197741272352206006
56241	365.95327414754996	-6.5526221589599981e-15	1.2175289488524764355	1.6294000555728126668	0.00069520803049115315607	97.35312057338498478	56240.215286632127526	74.6726303427955	327.25733551316597	0.035348948298394287	95.638826827508169	56317.164020757569	10.122955792044812559	1.4162805430566666729
56242	365.95327414754996	-6.5526221589599981e-15	1.2175341222932638421	1.6294104462084506849	0.00066846452240361022373	97.560936681394251152	56241.845638421173852	74.672608690023893	327.25719311624346	0.035349570904927949	95.639414252667052	56317.164454625665	11.537266577198020225	1.4122525018264646411
56243	365.95327414754996	-6.5526221589599981e-15	1.2175455876633488697	1.629433469002200458	0.00068331077397685251436	96.49701651784953918	56243.470250652451316	74.67256032407272	327.25687512176995	0.035350767838223704	95.64072896446558	56317.165445410683	12.947282185738167948	1.4076895520762635673
56244	365.95327414754996	-6.5526221589599981e-15	1.2175442292031504846	1.6294307500419273205	0.00068273898166673923263	98.014333019747802295	56243.477119104660115	74.672575825789721	327.25697689388073	0.035352472695610003	95.640826784485668	56317.165380338192	14.352467863703000919	1.4025921017483428977
56245	365.95327414754996	-6.5526221589599981e-15	1.2175324625204323691	1.6294071366154995713	0.00066641983800228124635	96.92382912365164143	56245.101610262763518	74.672638821851962	327.25739084015106	0.035353773010928007	95.639829926241305	56317.164440583496	15.752288635316817575	1.3969600389384717432
56246	365.95327414754996	-6.5526221589599981e-15	1.2175292477877630651	1.6294006895255748232	0.00069331852541067582206	97.301311447784011442	56246.732730298722942	74.672657626003328	327.25751434005673	0.035354382726976941	95.639614262636783	56317.16421127403	17.146209308167305423	1.3907925637489936653
56247	365.95327414754996	-6.5526221589599981e-15	1.217540031922794469	1.6294223460162247662	0.00066996539892354763366	97.723849130099355038	56246.734653047522745	74.672610108503932	327.25720189969593	0.035355181158882434	95.64093523253743	56317.165248733523	18.533694621242683371	1.3840893144082757842
56248	365.95327414754996	-6.5526221589599981e-15	1.2175473820315882637	1.6294371108529740747	0.00067900584214464687899	96.363655285307823047	56248.357927982639403	74.672582910167478	327.25702298625743	0.035356669291490096	95.642105384964907	56317.166108552097	19.914209632273738805	1.376851327630696965
56249	365.95327414754996	-6.5526221589599981e-15	1.2175389367495240331	1.6294201672250827133	0.00068447097241200933872	97.842737799576729944	56248.364625697064085	74.672632002393556	327.25734551212321	0.03535831038063858	95.641706985776523	56317.165652846583	21.287220036452713802	1.369080018484818268
56250	365.95327414754996	-6.5526221589599981e-15	1.2175288034248977579	1.629399833682230023	0.00066219188274451835918	96.922738687283499337	56249.989883332218177	74.67268550215671	327.25769702480591	0.035359299980187393	95.640967674740793	56317.164964432151	22.652192342342868816	1.3607759007696661276
56251	365.95327414754996	-6.5526221589599981e-15	1.217533300500462386	1.6294088694621220353	0.00068929910647314998762	97.149308265510057159	56251.62032400365872	74.672667024298178	327.25757544963898	0.035359830882797788	95.641635980252019	56317.16548359341	24.008593892722761405	1.3519391931890750676
56252	365.95327414754996	-6.5526221589599981e-15	1.2175450314032514062	1.6294324297982249002	0.00067091333581929871685	97.902276431799149549	56251.623738362521827	74.672616487946485	327.25724311831459	0.035360906692787006	95.643324651097529	56317.16681608931	25.355893116614360258	1.3425710892931236248
56253	365.95327414754996	-6.5526221589599981e-15	1.2175450068349258118	1.6294323928279392917	0.00067436097827160273214	96.350436665531977179	56253.246147546246185	74.672625534435824	327.25730239496005	0.035362590224758683	95.644052775546456	56317.167309353354	26.69355998468094743	1.3326740556707587985
56254	365.95327414754996	-6.5526221589599981e-15	1.217532986047955816	1.6294082721434055064	0.00068666592215361614636	97.713385815068700364	56253.252324373070696	74.672690588410958	327.25772982355363	0.035364006944051882	95.643412319533923	56317.166682955525	28.021066253882461899	1.3222503663092580086
56255	365.95327414754996	-6.5526221589599981e-15	1.2175290045671869788	1.6294002890749320553	0.00066046037572853601738	96.895405908014734284	56254.878037851810983	74.672713071185598	327.25787745219043	0.035364698087878996	95.64333067257148	56317.166571190261	29.337885583503974391	1.3113012747563383167
56256	365.95327414754996	-6.5526221589599981e-15	1.2175394566419304018	1.6294212819333973648	0.00068464700604030133051	96.852070385980652413	56256.507262115321183	74.672666488251977	327.25757110684668	0.035365301996326072	95.644797708893066	56317.167756821116	30.643493623925312303	1.2998283450637827744
56257	365.95327414754996	-6.5526221589599981e-15	1.2175470069111744758	1.6294364527490902064	0.00067136702178291255893	97.980341684561118885	56256.512371023742364	74.672637588786955	327.25738094635545	0.035366682213680042	95.646425612576152	56317.169031172954	31.937368369980658691	1.2878344737965528102
56258	365.95327414754996	-6.5526221589599981e-15	1.2175394557096600396	1.6294213074524791127	0.00066868956274978642722	96.375872762744231481	56258.134541429006578	74.672682744902801	327.25767754675297	0.035368398890340325	95.646632191114762	56317.169103770684	33.218990634908482647	1.2753233852850252963
56259	365.95327414754996	-6.5526221589599981e-15	1.2175288871522733845	1.6294001019894089297	0.00068776088558464248634	97.654107829476561764	56259.7697389426345	74.672739128243123	327.25804798509881	0.035369478534036609	95.646139592096844	56317.168632416026	34.487844192125138094	1.2622981022141686774
56260	365.95327414754996	-6.5526221589599981e-15	1.2175329378658880816	1.6294082448684991145	0.00066078274006110816995	96.967268598535761366	56259.766640987966763	74.672722153923317	327.25793624282767	0.035369970468806113	95.646940102364312	56317.169273452244	35.743415865224192167	1.2487608443904122086
56261	365.95327414754996	-6.5526221589599981e-15	1.2175450601027419561	1.6294325936858034532	0.00068067796245798499743	96.49748851930812444	56261.393940479007682	74.672668693179176	327.25758464319034	0.035370789878568329	95.648914013836261	56317.17087683815	36.985195731035937529	1.234714826931308541
56262	365.95327414754996	-6.5526221589599981e-15	1.2175450899076849983	1.6294326689366020281	0.00067239026934063883578	97.924142379326489953	56261.400398579827421	74.672677044491877	327.25763930219904	0.035372408093286074	95.650148865383031	56317.171824330566	38.212677543070312603	1.2201646514035394963
56263	365.95327414754996	-6.5526221589599981e-15	1.2175331374260550502	1.6294086878801783365	0.00066280310931809225308	96.326170002037615842	56263.022595436286345	74.672742331668971	327.2580682252032	0.035373962742430938	95.65000083809592	56317.171623967828	39.42535916463035053	1.2051150575604656579
56264	365.95327414754996	-6.5526221589599981e-15	1.2175284542549106548	1.6293992972943745394	0.00068660408610988171069	97.571366634019817583	56264.657642785047333	74.672768663505849	327.25824113594626	0.035374673014963255	95.65004122043517	56317.171623914466	40.622742608148366385	1.1895698087825109739
56265	365.95327414754996	-6.5526221589599981e-15	1.2175389061938817873	1.6294202929569466501	0.00066161361201380015263	97.162226707756701803	56264.655800839654823	74.672720920882512	327.25792711906786	0.035375130274695958	95.651695321380501	56317.172984068995	41.804334148992614763	1.1735324049959744021
56266	365.95327414754996	-6.5526221589599981e-15	1.2175476095495766553	1.629437780998519565	0.00067724160300908250251	96.217680035877373335	56266.280955984787589	74.672685380381125	327.25769326861365	0.035376253897546089	95.653780468201788	56317.174675359667	42.96964466759255569	1.1570079125111477122
56267	365.95327414754996	-6.5526221589599981e-15	1.2175400052836533838	1.6294225306492097244	0.00067465070873967119151	97.814037155907528773	56266.288184817751954	74.672730714629807	327.25799101673255	0.035377955731372958	95.65449778587795	56317.175201103542	44.118190084414132902	1.1400024702740306382
56268	365.95327414754996	-6.5526221589599981e-15	1.217528775272417466	1.6293999989626342634	0.00065843613005730032818	96.191293875544025577	56267.910264320832965	74.672790707916647	327.25838515806601	0.035379171978704417	95.654342751099691	56317.175021013558	45.249491698644565368	1.1225215998046922224
56269	365.95327414754996	-6.5526221589599981e-15	1.2175319984457033759	1.6294064812902353908	0.0006836187139559175932	97.34082459611384075	56269.544881067710282	74.672777637442294	327.25829906348184	0.035379576706220855	95.655169003272832	56317.175695650105	46.363076161269964486	1.1045699433904996321
56270	365.95327414754996	-6.5526221589599981e-15	1.217544395320546609	1.6294313840079218545	0.00066187069204973137631	97.379436096759967444	56269.545061743380735	74.672721405821548	327.25792920971008	0.035380181874316123	95.657416192581167	56317.177551344488	47.458475663777298384	1.0861526163493342722
56271	365.95327414754996	-6.5526221589599981e-15	1.2175459100869356585	1.6294344418250623116	0.00067315155257721613668	96.04903260600502439	56271.168473403053191	74.672721780915069	327.25793141720487	0.035381604910628903	95.659248820163882	56317.179031045933	48.535228408776545338	1.0672765500186857249
56272	365.95327414754996	-6.5526221589599981e-15	1.2175337983717418847	1.6294101410139648036	0.00067741980042395906857	97.751210143447454064	56272.805596526725626	74.672788058970312	327.25836685471688	0.035383182134555123	95.659557301478955	56317.179232397517	49.592878982235410235	1.0479491109312548188
56273	365.95327414754996	-6.5526221589599981e-15	1.2175282019826622489	1.6293989182207558221	0.00065656133732228017966	96.087799422356472492	56272.798075093642474	74.67281876466248	327.25856849814767	0.035383959712270333	95.659791654512162	56317.179401810638	50.630978569164866075	1.0281764695693105993
56274	365.95327414754996	-6.5526221589599981e-15	1.2175381113116215455	1.6294188249543087342	0.00068039597715408332122	96.938151783457239527	56274.431342098605572	74.672772899803917	327.25826681682037	0.035384209389113561	95.661450770527523	56317.180782815449	51.649084926999689112	1.0079644240632311874
