# MJD - 55920            Delay (s)    Scope/Freq  Err(us)
 126.699104110055487    25.59883758      AO1440   0.938
 126.699222608833225    25.59812230      AO1440   0.894
 126.699341107596410    25.59740522      AO1440   0.860
 126.699459637959080    25.59668569      AO1440   0.924
 126.699578136707714    25.59596727      AO1440   0.794
 126.699696635441796    25.59524755      AO1440   0.909
 126.699815134234086    25.59453354      AO1440   0.863
 126.699933664582204    25.59381249      AO1440   0.907
 126.700052163359942    25.59309668      AO1440   0.872
 126.700170662123128    25.59237971      AO1440   0.907
 126.700289160864486    25.59166128      AO1440   0.868
 126.700407691241708    25.59094273      AO1440   0.850
 126.700526189997618    25.59022524      AO1440   0.969
 126.700644688746252    25.58950672      AO1440   0.866
 126.700763219138025    25.58879015      AO1440   0.840
 126.700881717893935    25.58807226      AO1440   0.948
 126.701000216635293    25.58735339      AO1440   0.927
 126.701118746997963    25.58663425      AO1440   0.847
 126.701237245761149    25.58591688      AO1440   0.878
 126.701355744517059    25.58519954      AO1440   0.884
 126.701474243280245    25.58448235      AO1440   0.868
 126.701592742050707    25.58376621      AO1440   0.859
 126.701711272449757    25.58304971      AO1440   0.873
 126.701829771176563    25.58232980      AO1440   0.955
 126.701948269932473    25.58161231      AO1440   0.880
 126.702066768681107    25.58089387      AO1440   0.815
 126.702185299058328    25.58017585      AO1440   0.827
 126.702303797814238    25.57945820      AO1440   0.864
 126.702422296562872    25.57873993      AO1440   0.906
 126.702540826954646    25.57802309      AO1440   0.796
 126.702659325710556    25.57730516      AO1440   0.952
 126.702777824459190    25.57658666      AO1440   0.887
 126.702896354872792    25.57587207      AO1440   0.916
 126.703014853614150    25.57515278      AO1440   0.880
 126.703133352391887    25.57443695      AO1440   0.904
 126.703251851140521    25.57371881      AO1440   0.878
 126.703370381532295    25.57300229      AO1440   0.861
 126.703488880280929    25.57228361      AO1440   0.867
 126.703607347393699    25.57156451      AO1440   0.913
 126.703725846164161    25.57084867      AO1440   0.900
 126.703844376570487    25.57013264      AO1440   0.900
 126.703962875304569    25.56941322      AO1440   0.818
 126.704081374060479    25.56869588      AO1440   0.870
 126.704199904466805    25.56798000      AO1440   0.874
 126.704318403208163    25.56726092      AO1440   0.896
 126.704436901971349    25.56654403      AO1440   0.822
 126.704555432355846    25.56582664      AO1440   0.869
 126.704673931111756    25.56510894      AO1440   0.823
 126.704792429874942    25.56439209      AO1440   0.795
 126.704910928667232    25.56367764      AO1440   0.896
 126.705029427401314    25.56295756      AO1440   0.787
 126.705147957778536    25.56223983      AO1440   0.798
 126.705266456548998    25.56152304      AO1440   0.876
 126.705384986933495    25.56080608      AO1440   0.791
 126.705503485711233    25.56009010      AO1440   0.855
 126.705622016073903    25.55937089      AO1440   0.754
 126.705740514837089    25.55865366      AO1440   0.869
 126.705859045243415    25.55793813      AO1440   0.836
 126.705977543984773    25.55721879      AO1440   0.768
 126.706096074376546    25.55650214      AO1440   0.792
 126.706214478275797    25.55578641      AO1440   0.779
 126.706332977038983    25.55506947      AO1440   0.852
 126.706451507416205    25.55435135      AO1440   0.813
 126.706570006186666    25.55363496      AO1440   0.853
 126.706688536614820    25.55292154      AO1440   0.886
 126.706807035356178    25.55220258      AO1440   0.895
 126.706925565718848    25.55148325      AO1440   0.831
 126.707044064489310    25.55076680      AO1440   0.888
 126.707162594895635    25.55005124      AO1440   0.853
 126.707281093636993    25.54933245      AO1440   0.775
 126.707399624036043    25.54861566      AO1440   0.839
 126.707518122791953    25.54789813      AO1440   0.829
 126.707636653191003    25.54718196      AO1440   0.820
 126.707755151939637    25.54646366      AO1440   0.857
 126.707873682338686    25.54574779      AO1440   0.798
 126.707992086223385    25.54503075      AO1440   0.851
 126.708110585015675    25.54431651      AO1440   0.889
 126.708229115392896    25.54359781      AO1440   0.808
 126.708347614141530    25.54288001      AO1440   0.794
 126.708466144547856    25.54216412      AO1440   0.872
 126.708584643311042    25.54144741      AO1440   0.912
 126.708703173731919    25.54073260      AO1440   0.774
 126.708821672480553    25.54001449      AO1440   0.864
 126.708940202835947    25.53929452      AO1440   0.862
 126.709058701628237    25.53858030      AO1440   0.786
 126.709177232056390    25.53786607      AO1440   0.895
 126.709295730797749    25.53714731      AO1440   0.850
 126.709414261204074    25.53643171      AO1440   0.921
 126.709532759967260    25.53571485      AO1440   0.919
 126.709651290366310    25.53499851      AO1440   0.846
 126.709769694265560    25.53428269      AO1440   0.874
 126.709888193021470    25.53356562      AO1440   0.813
 126.710006723405968    25.53284750      AO1440   0.945
 126.710125222176430    25.53213140      AO1440   0.944
 126.710243752575479    25.53141511      AO1440   0.852
 126.710362251360493    25.53069995      AO1440   0.956
 126.710480781744991    25.52998275      AO1440   0.785
 126.710599280515453    25.52926593      AO1440   0.895
 126.710717810921778    25.52855071      AO1440   0.889
 126.710836309663136    25.52783162      AO1440   0.875
 126.710954840084014    25.52711697      AO1440   0.924
 126.711073338854476    25.52640092      AO1440   0.882
 126.711191869268077    25.52568565      AO1440   0.856
 126.711310368045815    25.52496976      AO1440   0.804
 126.711428898437589    25.52425311      AO1440   0.947
 126.711547302329564    25.52353705      AO1440   0.976
 126.711665801085474    25.52281931      AO1440   0.983
 126.711784331499075    25.52210419      AO1440   0.872
 126.711902830284089    25.52138929      AO1440   0.897
 126.712021360661311    25.52067117      AO1440   0.921
 126.712139859453600    25.51995643      AO1440   0.947
 126.712258389838098    25.51923921      AO1440   0.802
 126.712376888652216    25.51852664      AO1440   0.868
 126.712495419014886    25.51780686      AO1440   0.877
 126.712613917799899    25.51709175      AO1440   0.924
 126.712732448191673    25.51637507      AO1440   0.869
 126.712850946991239    25.51566118      AO1440   0.833
 126.712969477368461    25.51494336      AO1440   0.995
 126.713087976153474    25.51422780      AO1440   0.854
 126.713206506574352    25.51351353      AO1440   0.934
 126.713325005359366    25.51279848      AO1440   0.875
 126.713443409229512    25.51208064      AO1440   0.894
 126.713561939628562    25.51136416      AO1440   0.876
 126.713680438442680    25.51065176      AO1440   0.976
 126.713798968834453    25.50993466      AO1440   0.971
 126.713917467597639    25.50921774      AO1440   0.870
 126.714035998025793    25.50850365      AO1440   0.934
 126.714154496774427    25.50778536      AO1440   0.954
 126.714273027180752    25.50707024      AO1440   1.038
 126.714391525958490    25.50635424      AO1440   0.895
 126.714510056364816    25.50563854      AO1440   0.861
 126.714628555164381    25.50492478      AO1440   0.968
 126.714747085585259    25.50421046      AO1440   0.858
 126.714865584348445    25.50349328      AO1440   0.905
 126.714984114776598    25.50277931      AO1440   0.835
 126.715102613539784    25.50206285      AO1440   0.954
 126.715221017431759    25.50134636      AO1440   0.963
 126.715339547845360    25.50063158      AO1440   0.936
 126.715458046659478    25.49991855      AO1440   0.915
 126.715576577043976    25.49920137      AO1440   0.933
 126.715695075807162    25.49848449      AO1440   1.045
 126.715813606242591    25.49777114      AO1440   0.975
 126.715932105027605    25.49705596      AO1440   0.926
 126.716050635433930    25.49634073      AO1440   1.015
 126.716169134233496    25.49562686      AO1440   0.917
 126.716287664632546    25.49491037      AO1440   1.102
 126.716406163417560    25.49419496      AO1440   0.893
 126.716524693802057    25.49347795      AO1440   1.008
 126.716643192594347    25.49276288      AO1440   0.907
 126.716761723022501    25.49204965      AO1440   0.942
 126.716880253436102    25.49133426      AO1440   0.904
 126.716998625721317    25.49061999      AO1440   0.961
 126.717117156113090    25.48990297      AO1440   0.991
 126.717235654941760    25.48919205      AO1440   0.996
 126.717354185348086    25.48847598      AO1440   1.030
 126.717472684118547    25.48775966      AO1440   1.012
 126.717591214546701    25.48704588      AO1440   0.924
 126.717709713338991    25.48633125      AO1440   0.919
 126.717828243752592    25.48561675      AO1440   0.901
 126.717946742530330    25.48490099      AO1440   0.922
 126.718065272922104    25.48418362      AO1440   1.001
 126.718183803386637    25.48347316      AO1440   0.982
 126.718302302164375    25.48275732      AO1440   0.978
 126.718420832570700    25.48204174      AO1440   0.974
 126.718539331362990    25.48132735      AO1440   0.918
 126.718657861769316    25.48061188      AO1440   0.870
 126.718776234061806    25.47989794      AO1440   0.932
 126.718894764489960    25.47918460      AO1440   0.953
 126.719013263289526    25.47847058      AO1440   0.961
 126.719131793695851    25.47775463      AO1440   0.970
 126.719250292495417    25.47704090      AO1440   0.983
 126.719368822909018    25.47632586      AO1440   0.826
 126.719487321679480    25.47560946      AO1440   0.904
 126.719605852136738    25.47489805      AO1440   0.945
 126.719724382535787    25.47418199      AO1440   0.912
 126.719842881342629    25.47346892      AO1440   0.944
 126.719961411778058    25.47275570      AO1440   0.982
 126.720079910577624    25.47204193      AO1440   0.922
 126.720198440983950    25.47132619      AO1440   0.913
 126.720316939790791    25.47061268      AO1440   0.842
 126.720435470189841    25.46989655      AO1440   0.988
 126.720553969003959    25.46918376      AO1440   0.926
 126.720672372903209    25.46846843      AO1440   0.900
 126.720790871710051    25.46775517      AO1440   0.930
 126.720909402123652    25.46704063      AO1440   0.891
 126.721027900952322    25.46632871      AO1440   0.873
 126.721146431358648    25.46561361      AO1440   0.889
 126.721264961808629    25.46490131      AO1440   0.894
 126.721383460593643    25.46418613      AO1440   0.829
 126.721501991014520    25.46347177      AO1440   0.961
 126.721620489843190    25.46276035      AO1440   0.896
 126.721739020256791    25.46204563      AO1440   0.893
 126.721857519056357    25.46133148      AO1440   0.964
 126.721976049477234    25.46061762      AO1440   0.858
 126.722094548284076    25.45990429      AO1440   0.925
 126.722213078704954    25.45918951      AO1440   0.829
 126.722331577504519    25.45847600      AO1440   0.950
 126.722449981461978    25.45776546      AO1440   0.978
 126.722568480232439    25.45704909      AO1440   0.901
 126.722687010689697    25.45633753      AO1440   0.865
 126.722805541096022    25.45562247      AO1440   0.928
 126.722924039917416    25.45490987      AO1440   1.043
 126.723042570316466    25.45419394      AO1440   0.968
 126.723161069166963    25.45348458      AO1440   0.839
 126.723279599595116    25.45277041      AO1440   0.903
 126.723398098409234    25.45205794      AO1440   1.027
 126.723516628815560    25.45134245      AO1440   0.941
 126.723635127629677    25.45062969      AO1440   0.911
 126.723753658050555    25.44991562      AO1440   0.854
 126.723872156871948    25.44920332      AO1440   0.874
 126.723990687307378    25.44849061      AO1440   0.971
 126.724109186136047    25.44777880      AO1440   0.914
 130.699030560535903    19.82494676      AO1440   0.854
 130.699149071937427    19.82532212      AO1440   0.843
 130.699267583309847    19.82569410      AO1440   0.891
 130.699386094704096    19.82606855      AO1440   0.858
 130.699504574455204    19.82644171      AO1440   0.865
 130.699623085885833    19.82681873      AO1440   0.853
 130.699741597265529    19.82719180      AO1440   0.897
 130.699860108696157    19.82756934      AO1440   0.877
 130.699978620068578    19.82794170      AO1440   0.849
 130.700097131440998    19.82831450      AO1440   0.843
 130.700215642878902    19.82869212      AO1440   0.839
 130.700334154287702    19.82906781      AO1440   0.876
 130.700452665674675    19.82944195      AO1440   0.914
 130.700571177083475    19.82981724      AO1440   0.901
 130.700689656856412    19.83019227      AO1440   0.866
 130.700808168265212    19.83056757      AO1440   0.908
 130.700926679688564    19.83094448      AO1440   0.852
 130.701045191090088    19.83131944      AO1440   0.785
 130.701163702484337    19.83169383      AO1440   0.852
 130.701282213878585    19.83206798      AO1440   0.753
 130.701400725309213    19.83244548      AO1440   0.980
 130.701519236710737    19.83282066      AO1440   0.910
 130.701637748163193    19.83319954      AO1440   0.971
 130.701756227914302    19.83357241      AO1440   0.856
 130.701874770944414    19.83394766      AO1440   0.916
 130.701993250724627    19.83432329      AO1440   0.864
 130.702111762133427    19.83469864      AO1440   0.921
 130.702230273527675    19.83507288      AO1440   0.941
 130.702348784943752    19.83544905      AO1440   0.870
 130.702467296396208    19.83582836      AO1440   0.954
 130.702585807775904    19.83620149      AO1440   0.874
 130.702704319170152    19.83657617      AO1440   0.868
 130.702822830600780    19.83695349      AO1440   0.910
 130.702941342016857    19.83732981      AO1440   0.929
 130.703059821848001    19.83770920      AO1440   0.853
 130.703178333234973    19.83808330      AO1440   0.878
 130.703296844680153    19.83846164      AO1440   0.824
 130.703415324460366    19.83883715      AO1440   0.789
 130.703533835861890    19.83921208      AO1440   0.813
 130.703652347292518    19.83958982      AO1440   0.919
 130.703770858730422    19.83996765      AO1440   0.928
 130.703889370153775    19.84034458      AO1440   0.999
 130.704007881562575    19.84072017      AO1440   0.896
 130.704126361335511    19.84109473      AO1440   0.854
 130.704244904423831    19.84147482      AO1440   1.094
 130.704363384211319    19.84185101      AO1440   1.252
 130.704481895634672    19.84222774      AO1440   1.126
 130.704600407072576    19.84260624      AO1440   1.134
 130.704718918510480    19.84298408      AO1440   1.122
 130.704837429904728    19.84335852      AO1440   1.043
 130.704955941342632    19.84373678      AO1440   1.113
 130.705074452758709    19.84411293      AO1440   1.299
 130.705192932560749    19.84449000      AO1440   1.066
 130.705311475634517    19.84486918      AO1440   1.155
 130.705429955443833    19.84524668      AO1440   1.486
 130.705548466874461    19.84562455      AO1440   0.985
 130.705666978290537    19.84600055      AO1440   0.994
 130.705785489706614    19.84637676      AO1440   1.149
 130.705904001173622    19.84675736      AO1440   0.980
 130.706022512553318    19.84713027      AO1440   1.310
 130.706141024013050    19.84751015      AO1440   0.900
 130.706259535443678    19.84788805      AO1440   0.933
 130.706378046874306    19.84826525      AO1440   1.039
 130.706496526705450    19.84864499      AO1440   1.033
 130.706615069757390    19.84902234      AO1440   0.882
 130.706733549566707    19.84940027      AO1440   0.959
 130.706852061004611    19.84977777      AO1440   0.875
 130.706970572449791    19.85015665      AO1440   0.786
 130.707089083894971    19.85053554      AO1440   0.809
 130.707207595332875    19.85091380      AO1440   0.915
 130.707326106778055    19.85129209      AO1440   0.820
 130.707444618208683    19.85166954      AO1440   0.851
 130.707563098025275    19.85204818      AO1440   0.863
 130.707681641099043    19.85242724      AO1440   0.845
 130.707800120893808    19.85280389      AO1440   0.800
 130.707918632353540    19.85318384      AO1440   0.833
 130.708037143784168    19.85356104      AO1440   0.799
 130.708155655229348    19.85394010      AO1440   0.728
 130.708274166681804    19.85431939      AO1440   0.789
 130.708392678126984    19.85469836      AO1440   0.825
 130.708511189572164    19.85507681      AO1440   0.721
 130.708629669403308    19.85545661      AO1440   0.820
 130.708748212477076    19.85583561      AO1440   0.766
 130.708866692286392    19.85621329      AO1440   0.770
 130.708985203753400    19.85659422      AO1440   0.758
 130.709103715184028    19.85697129      AO1440   0.761
 130.709222226636484    19.85735084      AO1440   0.771
 130.709340738074388    19.85772915      AO1440   0.899
 130.709459249534120    19.85810905      AO1440   0.865
 130.709577760979300    19.85848755      AO1440   0.786
 130.709696272439032    19.85886773      AO1440   0.824
 130.709814783898764    19.85924747      AO1440   0.769
 130.709933263715357    19.85962641      AO1440   0.761
 130.710051806803676    19.86000606      AO1440   0.847
 130.710170286649372    19.86038742      AO1440   0.755
 130.710288798101828    19.86076637      AO1440   0.833
 130.710407309547008    19.86114515      AO1440   0.771
 130.710525820963085    19.86152179      AO1440   0.782
 130.710644332459196    19.86190444      AO1440   0.735
 130.710762843897101    19.86228302      AO1440   0.778
 130.710881355371384    19.86266383      AO1440   0.714
 130.710999866838392    19.86304439      AO1440   0.724
 130.711118378290848    19.86342373      AO1440   0.756
 130.711236889743304    19.86380307      AO1440   0.806
 130.711355432838900    19.86418374      AO1440   0.670
 130.711473944291356    19.86456341      AO1440   0.751
 130.711592455765640    19.86494468      AO1440   0.809
 130.711710840740125    19.86532648      AO1440   0.737
 130.711829352178029    19.86570477      AO1440   0.767
 130.711947895273624    19.86608559      AO1440   0.802
 130.712066406733356    19.86646558      AO1440   0.722
 130.712184918193088    19.86684513      AO1440   0.771
 130.712303429660096    19.86722567      AO1440   0.783
 130.712421941134380    19.86760692      AO1440   0.866
 130.712540452594112    19.86798730      AO1440   0.789
 130.712658964075672    19.86836909      AO1440   0.849
 130.712777507156716    19.86874843      AO1440   0.819
 130.712896018609172    19.86912749      AO1440   0.947
 130.713014530061628    19.86950690      AO1440   1.030
 130.713133041565015    19.86989094      AO1440   0.931
 130.713251553032023    19.87027115      AO1440   0.762
 130.713370064513583    19.87065309      AO1440   0.776
 130.713488481065724    19.87103126      AO1440   0.856
 130.713606992569112    19.87141488      AO1440   0.860
 130.713725504028844    19.87179467      AO1440   0.892
 130.713844015488576    19.87217448      AO1440   1.698
 130.713962526962860    19.87255586      AO1440   1.237
 130.714081038444419    19.87293786      AO1440   1.040
 130.714199581554567    19.87331992      AO1440   0.764
 130.714318093028851    19.87370069      AO1440   0.868
 130.714436604495859    19.87408172      AO1440   0.955
 130.714555115970143    19.87446297      AO1440   0.934
 130.716569779528072    19.88095406      AO1440   0.928
 130.716688290987804    19.88133422      AO1440   0.870
 130.716806802483916    19.88171697      AO1440   0.913
 130.716925313980028    19.88210031      AO1440   0.833
 130.717043698925409    19.88247995      AO1440   0.878
 130.717162242064660    19.88286447      AO1440   0.911
 130.717280753538944    19.88324563      AO1440   0.836
 130.717399265013228    19.88362664      AO1440   0.912
 130.717517776516615    19.88401054      AO1440   0.807
 130.717636287998175    19.88439269      AO1440   0.899
 130.717754799472459    19.88477339      AO1440   0.978
 130.717873310968571    19.88515669      AO1440   0.828
 130.717991854100546    19.88554062      AO1440   0.948
 130.718110365582106    19.88592243      AO1440   0.902
 130.718228877078218    19.88630571      AO1440   0.877
 130.718347388567054    19.88668807      AO1440   0.897
 130.718465900077717    19.88707265      AO1440   0.891
 130.718584411566553    19.88745466      AO1440   0.967
 130.718702923033561    19.88783547      AO1440   0.939
 130.718821434529673    19.88821844      AO1440   0.989
 130.718939851161849    19.88860328      AO1440   0.943
 130.719058362628857    19.88898394      AO1440   0.914
 130.719176874146797    19.88936862      AO1440   0.776
 130.719295385635633    19.88975124      AO1440   0.935
 130.719413928760332    19.89013435      AO1440   0.935
 130.719532440241892    19.89051646      AO1440   0.821
 130.719650951752556    19.89090057      AO1440   0.871
 130.719769463270495    19.89128588      AO1440   0.951
 130.719887974766607    19.89166864      AO1440   0.855
 130.720006486255443    19.89205170      AO1440   0.876
 130.720124997773382    19.89243643      AO1440   0.970
 130.720243509225838    19.89281562      AO1440   0.924
 130.720362052372366    19.89320085      AO1440   0.878
 130.720480563861202    19.89358348      AO1440   0.898
 130.720599075379141    19.89396861      AO1440   0.886
 130.720717460353626    19.89435056      AO1440   0.947
 130.720835971878842    19.89473614      AO1440   0.921
 130.720954515018093    19.89512054      AO1440   0.908
 130.721073026514205    19.89550332      AO1440   0.941
 130.721191538003040    19.89588634      AO1440   0.938
 130.721310049484600    19.89626808      AO1440   0.899
 130.721428561017092    19.89665422      AO1440   0.859
 130.721547072505928    19.89703636      AO1440   0.884
 130.721665584016591    19.89742088      AO1440   0.922
 130.721784127155843    19.89780575      AO1440   0.931
 130.721902638666506    19.89818969      AO1440   0.894
 130.722021150155342    19.89857260      AO1440   0.832
 130.722139661658730    19.89895618      AO1440   1.019
 130.722258173191221    19.89934256      AO1440   0.877
 130.722376684701885    19.89972643      AO1440   0.901
 130.722495101297682    19.90010834      AO1440   0.904
 130.722613612830173    19.90049459      AO1440   0.883
 130.722732124333561    19.90087838      AO1440   0.851
 130.722850635858777    19.90126366      AO1440   0.884
 130.722969147347612    19.90164609      AO1440   0.870
 130.723087658836448    19.90202875      AO1440   0.846
 130.723206170332560    19.90241190      AO1440   0.869
 130.723324713515467    19.90280025      AO1440   0.821
 130.723443225018855    19.90318392      AO1440   0.886
 130.723561736536794    19.90356887      AO1440   1.013
 130.723680248018354    19.90395056      AO1440   0.949
 130.723798759572674    19.90433865      AO1440   0.940
 130.723917271076061    19.90472282      AO1440   0.966
 130.724035782586725    19.90510693      AO1440   0.855
 130.724154325718700    19.90549073      AO1440   0.851
 130.724272742350877    19.90587523      AO1440   0.877
 130.724391253876092    19.90626136      AO1440   0.895
 130.724509765386756    19.90664563      AO1440   0.837
 130.724628276904696    19.90703040      AO1440   0.880
 130.724746820036671    19.90741410      AO1440   0.887
 130.724865331576439    19.90780123      AO1440   0.878
 130.724983843065274    19.90818396      AO1440   0.840
 130.725102354590490    19.90856960      AO1440   0.756
 130.725220866093878    19.90895304      AO1440   0.863
 130.725339377640921    19.90934033      AO1440   0.947
 130.725457889144309    19.90972411      AO1440   0.969
 130.725576432305388    19.91011081      AO1440   0.824
 130.725694943816052    19.91049507      AO1440   0.900
 130.725813455355819    19.91088210      AO1440   0.850
 130.725931966866483    19.91126654      AO1440   0.766
 130.726050478369871    19.91164994      AO1440   0.933
 130.726168894980219    19.91203274      AO1440   0.838
 130.726287406549091    19.91242244      AO1440   0.821
 130.726405918037926    19.91280497      AO1440   0.785
 130.726524429577694    19.91319148      AO1440   0.843
 130.726642941081082    19.91357535      AO1440   0.877
 130.726761452628125    19.91396316      AO1440   0.842
 130.726879964182444    19.91435132      AO1440   0.792
 130.726998475678556    19.91473412      AO1440   0.900
 130.727117018832359    19.91511974      AO1440   0.784
 130.727235530357575    19.91550532      AO1440   0.880
 130.727354041875515    19.91589078      AO1440   0.888
 130.727472553400730    19.91627590      AO1440   0.874
 130.727591064940498    19.91666308      AO1440   0.850
 130.727709576458437    19.91704818      AO1440   0.913
 130.727828087998205    19.91743477      AO1440   0.842
 130.727946504644933    19.91782074      AO1440   0.872
 130.728065016141045    19.91820359      AO1440   0.828
 130.728183527673536    19.91859017      AO1440   0.851
 130.728302039191476    19.91897488      AO1440   0.897
 130.728420550738520    19.91936296      AO1440   0.874
 130.728539093885047    19.91974783      AO1440   0.777
 130.728657605417538    19.92013389      AO1440   0.836
 130.728776116971858    19.92052216      AO1440   0.870
 130.728894628475246    19.92090606      AO1440   0.834
 130.729013140029565    19.92129425      AO1440   0.968
 130.729131651540229    19.92167872      AO1440   0.829
 130.729250163079996    19.92206524      AO1440   0.863
 130.729368674619764    19.92245206      AO1440   0.822
 130.729487217780843    19.92283878      AO1440   0.929
 130.729605729306058    19.92322442      AO1440   0.870
 130.729724114316923    19.92360906      AO1440   0.952
 130.729842625856691    19.92399607      AO1440   0.807
 130.729961137411010    19.92438443      AO1440   0.834
 130.730079680528434    19.92476682      AO1440   0.856
 130.730198192082753    19.92515510      AO1440   0.824
 130.730316703600693    19.92554027      AO1440   0.869
 130.730435215140460    19.92592728      AO1440   0.874
 130.730553726694779    19.92631494      AO1440   0.793
 130.730672238227271    19.92670115      AO1440   0.912
 130.730790749781590    19.92708973      AO1440   0.939
 130.730909292891738    19.92747136      AO1440   0.972
 130.731027804424230    19.92785802      AO1440   0.801
 130.731146315971273    19.92824541      AO1440   0.833
 130.731264827518316    19.92863252      AO1440   0.858
 130.731383339072636    19.92902073      AO1440   0.941
 130.731501755719364    19.92940667      AO1440   0.804
 130.731620267266408    19.92979411      AO1440   0.867
 130.731738778798899    19.93018084      AO1440   0.900
 130.731857290331391    19.93056680      AO1440   0.859
 130.731975801871158    19.93095399      AO1440   0.889
 130.732094313418202    19.93134117      AO1440   0.863
 130.732212824972521    19.93172932      AO1440   0.908
 130.732331368133600    19.93211571      AO1440   0.798
 130.732449879651540    19.93250062      AO1440   0.935
 130.732568391184031    19.93288730      AO1440   0.831
 130.732686902752903    19.93327614      AO1440   0.837
 130.732805414285394    19.93366238      AO1440   0.806
 130.732923925854266    19.93405185      AO1440   0.900
 130.733042437386757    19.93443809      AO1440   0.914
 130.733160948933801    19.93482564      AO1440   0.921
 130.733279492109432    19.93521316      AO1440   0.944
 130.733397877120296    19.93559875      AO1440   0.943
 130.733516388674616    19.93598668      AO1440   0.992
 130.733634900185280    19.93637136      AO1440   0.817
 130.733753411739599    19.93675941      AO1440   0.926
 130.733871954929782    19.93714831      AO1440   0.844
 130.733990466454998    19.93753369      AO1440   0.898
 130.734108978009317    19.93792187      AO1440   0.877
 130.734227489556361    19.93830940      AO1440   0.878
 130.734346001088852    19.93869580      AO1440   0.854
 130.734464512635896    19.93908289      AO1440   0.908
 130.734583024182939    19.93947081      AO1440   0.914
 133.669663592816505    14.74516863      AO1440   0.890
 133.669782099357690    14.74512315      AO1440   0.853
 133.669900605847943    14.74507377      AO1440   0.925
 133.670019112389127    14.74502880      AO1440   0.784
 133.670137618937588    14.74498434      AO1440   0.776
 133.670256125435117    14.74493568      AO1440   0.825
 133.670374631976301    14.74489114      AO1440   0.850
 133.670493138532038    14.74484705      AO1440   0.822
 133.670611645036843    14.74479877      AO1440   0.766
 133.670730151585303    14.74475454      AO1440   0.874
 133.670848658119212    14.74470926      AO1440   0.808
 133.670967164667672    14.74466494      AO1440   0.836
 133.671085702837445    14.74461997      AO1440   0.754
 133.671204209378629    14.74457501      AO1440   0.891
 133.671322684298502    14.74453056      AO1440   0.794
 133.671441222511930    14.74448897      AO1440   0.898
 133.671559729053115    14.74444423      AO1440   0.863
 133.671678235623403    14.74440142      AO1440   0.890
 133.671796742208244    14.74436043      AO1440   0.828
 133.671915248763980    14.74431667      AO1440   0.886
 133.672033755341545    14.74427506      AO1440   0.853
 133.672152261897281    14.74423134      AO1440   0.839
 133.672270768482122    14.74418996      AO1440   0.843
 133.672389275030582    14.74414582      AO1440   0.820
 133.672507781629974    14.74410589      AO1440   0.831
 133.672626288236643    14.74406602      AO1440   0.833
 133.672744794806931    14.74402388      AO1440   0.863
 133.672863333049463    14.74398495      AO1440   0.783
 133.672981839627028    14.74394363      AO1440   0.827
 133.673100346219144    14.74390274      AO1440   0.848
 133.673218852847640    14.74386511      AO1440   0.833
 133.673337359439756    14.74382493      AO1440   0.775
 133.673455866017321    14.74378265      AO1440   0.787
 133.673574372638541    14.74374509      AO1440   0.835
 133.673692879245209    14.74370564      AO1440   0.747
 133.673811385873705    14.74366834      AO1440   0.824
 133.673929892465821    14.74362739      AO1440   0.858
 133.674048399101594    14.74359060      AO1440   0.820
 133.674166905715538    14.74355163      AO1440   0.834
 133.674285412336758    14.74351358      AO1440   0.800
 133.674403918965254    14.74347659      AO1440   0.859
 133.674522457236890    14.74344041      AO1440   0.764
 133.674640963887214    14.74340450      AO1440   0.911
 133.674759438879846    14.74336681      AO1440   0.889
 133.674877977151482    14.74333054      AO1440   0.721
 133.674996483787254    14.74329381      AO1440   0.836
 133.675114990430302    14.74325746      AO1440   0.855
 133.675233497066074    14.74322081      AO1440   0.735
 133.675352003730950    14.74318629      AO1440   0.736
 133.675470510381274    14.74315104      AO1440   0.917
 133.675589017046150    14.74311635      AO1440   0.849
 133.675707523711026    14.74308191      AO1440   0.822
 133.675826030354074    14.74304598      AO1440   0.880
 133.675944537055329    14.74301464      AO1440   0.742
 133.676063043691101    14.74297823      AO1440   0.782
 133.676181550385081    14.74294608      AO1440   0.765
 133.676300088671269    14.74291119      AO1440   0.793
 133.676418563714833    14.74287759      AO1440   0.784
 133.676537102037400    14.74284570      AO1440   0.798
 133.676655608695000    14.74281104      AO1440   0.807
 133.676774115410808    14.74278084      AO1440   0.749
 133.676892622082960    14.74274712      AO1440   0.766
 133.677011128798767    14.74271743      AO1440   0.805
 133.677129635478195    14.74268460      AO1440   0.795
 133.677248142172175    14.74265275      AO1440   0.757
 133.677366648858879    14.74262045      AO1440   0.728
 133.677485155567410    14.74258991      AO1440   0.789
 133.677603662268666    14.74255862      AO1440   0.792
 133.677722168991750    14.74252933      AO1440   0.789
 133.677840675685729    14.74249744      AO1440   0.776
 133.677959214022849    14.74246723      AO1440   0.734
 133.678077689124621    14.74243853      AO1440   0.785
 133.678196195833152    14.74240795      AO1440   0.786
 133.678314734199375    14.74237954      AO1440   0.759
 133.678433240922459    14.74235041      AO1440   0.723
 133.678551747645542    14.74232116      AO1440   0.808
 133.678670254368626    14.74229198      AO1440   0.831
 133.678788761120813    14.74226503      AO1440   0.793
 133.678907267851173    14.74223640      AO1440   0.818
 133.679025774588808    14.74220851      AO1440   0.736
 133.679144281333720    14.74218095      AO1440   0.801
 133.679262788049527    14.74215146      AO1440   0.841
 133.679381294808991    14.74212524      AO1440   0.800
 133.679499801575730    14.74209948      AO1440   0.751
 133.679618308342469    14.74207402      AO1440   0.767
